Transaction ID: 1060119, Account ID: 1, Amount: -5000,00, Date: 2025-05-14, Type: Debit, Operation: asdf 
Transaction ID: 1060121, Account ID: 1, Amount: -500,00, Date: 2025-05-14, Type: Debit, Operation: asdf 
Transaction ID: 1060122, Account ID: 1, Amount: -200,00, Date: 2025-05-14, Type: Debit, Operation: asdf 
Transaction ID: 1060123, Account ID: 1, Amount: 10000,00, Date: 2025-05-14, Type: Credit, Operation: asdf 
Transaction ID: 1060124, Account ID: 1, Amount: 10000,00, Date: 2025-05-14, Type: Credit, Operation: asdf 
Transaction ID: 1060125, Account ID: 1, Amount: 10000,00, Date: 2025-05-14, Type: Credit, Operation: asdf 
Transaction ID: 1060119, Account ID: 1, Amount: -5000,00, Type: Debit, Operation: asdf 
Transaction ID: 946266, Account ID: 1071, Amount: 49219,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 997841, Account ID: 1071, Amount: 36827,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 488765, Account ID: 1073, Amount: 18800,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 907576, Account ID: 1073, Amount: 23800,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 31519, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 39419, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 45177, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 51566, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 58294, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 65767, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 73408, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 80882, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 88583, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 96516, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 104742, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 113602, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 125657, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 138494, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 147354, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 156748, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 166416, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 176771, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 187453, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 198004, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 208894, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 220040, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 231619, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 244134, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 260819, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 278829, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 291553, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 305020, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 318931, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 333901, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 349530, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 365360, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 381913, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 398980, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 416750, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 435949, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 462021, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 489746, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 509249, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 529943, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 551096, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 573757, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 596971, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 619598, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 642724, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 666277, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 690359, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 716067, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 750297, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 785822, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 810202, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 835525, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 860952, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 887466, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 914403, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 939982, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 965592, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 991037, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1016721, Account ID: 1080, Amount: 24409,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1043538, Account ID: 1080, Amount: 36613,50, Type: Credit, Operation: Credit in Cash 
Transaction ID: 255202, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 275179, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 287735, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 301070, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 314881, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 329362, Account ID: 1104, Amount: 24128,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 345104, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 360691, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 377022, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 393954, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 411544, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 429939, Account ID: 1104, Amount: 24128,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 453382, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 484102, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 503362, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 523958, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 544910, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 566888, Account ID: 1104, Amount: 24128,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 590482, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 612989, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 635972, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 659394, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 683342, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 708062, Account ID: 1104, Amount: 24128,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 738888, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 778632, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 802753, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 828093, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 853474, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 879402, Account ID: 1104, Amount: 24128,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 906916, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 932429, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 958076, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 983515, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1009239, Account ID: 1104, Amount: 16085,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1035208, Account ID: 1104, Amount: 24128,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 20406, Account ID: 1114, Amount: 40713,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 20626, Account ID: 1114, Amount: 35470,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 20988, Account ID: 1114, Amount: 49427,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 23026, Account ID: 1114, Amount: 40257,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 26235, Account ID: 1114, Amount: 37890,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 33267, Account ID: 1114, Amount: 15153,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 43658, Account ID: 1114, Amount: 22105,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 43659, Account ID: 1114, Amount: 30051,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 45579, Account ID: 1114, Amount: 43891,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 49361, Account ID: 1114, Amount: 43162,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 53203, Account ID: 1114, Amount: 48639,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 60109, Account ID: 1114, Amount: 42580,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 66916, Account ID: 1114, Amount: 49260,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 67213, Account ID: 1114, Amount: 38290,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 67833, Account ID: 1114, Amount: 49695,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 145904, Account ID: 1114, Amount: 45000,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 308882, Account ID: 1114, Amount: 22464,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 314882, Account ID: 1114, Amount: 33066,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 322484, Account ID: 1114, Amount: 34441,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 345736, Account ID: 1114, Amount: 15656,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 353521, Account ID: 1114, Amount: 25588,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 385520, Account ID: 1114, Amount: 23350,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 385522, Account ID: 1114, Amount: 17282,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 420749, Account ID: 1114, Amount: 46795,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 437389, Account ID: 1114, Amount: 19697,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 455964, Account ID: 1114, Amount: 29052,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 648134, Account ID: 1114, Amount: 25617,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 669124, Account ID: 1114, Amount: 48089,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 689603, Account ID: 1114, Amount: 15392,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 720663, Account ID: 1114, Amount: 34888,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 740650, Account ID: 1114, Amount: 34566,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 807165, Account ID: 1114, Amount: 35366,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 921400, Account ID: 1114, Amount: 48898,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 943521, Account ID: 1114, Amount: 35892,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 943749, Account ID: 1114, Amount: 43354,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 957129, Account ID: 1114, Amount: 29178,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 990215, Account ID: 1114, Amount: 36057,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1023090, Account ID: 1114, Amount: 46251,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1048479, Account ID: 1114, Amount: 23310,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1048816, Account ID: 1114, Amount: 38728,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1050299, Account ID: 1114, Amount: 27896,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 24184, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 65181, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 112916, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 175973, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 243115, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 332739, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 434433, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 572031, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 714020, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 885438, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1041471, Account ID: 1116, Amount: 18194,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 19733, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 24601, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 31533, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 39427, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 45185, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 51579, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 58309, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 65781, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 73421, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 80899, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 88601, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 96534, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 104763, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 113627, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 125689, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 138515, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 147372, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 156770, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 166439, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 176793, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 187476, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 198027, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 208918, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 220063, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 231653, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 244161, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 260873, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 278857, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 291590, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 305051, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 318963, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 333940, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 349568, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 365388, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 381944, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 399012, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 416788, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 435988, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 462087, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 489781, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 509287, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 529985, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 551142, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 573805, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 597011, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 619650, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 642770, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 666320, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 690412, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 716126, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 750371, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 785868, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 810252, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 835578, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 861007, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 887522, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 914455, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 940031, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 965650, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 991097, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1016778, Account ID: 1123, Amount: 16230,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1043604, Account ID: 1123, Amount: 24345,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 748520, Account ID: 1125, Amount: 45461,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 752374, Account ID: 1125, Amount: 30482,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 757369, Account ID: 1125, Amount: 22136,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 759091, Account ID: 1125, Amount: 48858,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 807907, Account ID: 1125, Amount: 26463,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 815141, Account ID: 1125, Amount: 22687,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 816051, Account ID: 1125, Amount: 35152,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 839768, Account ID: 1125, Amount: 15621,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 841619, Account ID: 1125, Amount: 19107,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 842326, Account ID: 1125, Amount: 28290,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 919810, Account ID: 1125, Amount: 35308,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 920429, Account ID: 1125, Amount: 31947,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 937683, Account ID: 1125, Amount: 47818,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 937685, Account ID: 1125, Amount: 38278,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 944211, Account ID: 1125, Amount: 45771,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 963331, Account ID: 1125, Amount: 39888,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 982260, Account ID: 1125, Amount: 16220,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1011122, Account ID: 1125, Amount: 41285,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1022100, Account ID: 1125, Amount: 17655,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 1049583, Account ID: 1125, Amount: 30240,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 146544, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 155909, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 165558, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 175807, Account ID: 1129, Amount: 36884,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 186531, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 197050, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 207889, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 219003, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 230540, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 242900, Account ID: 1129, Amount: 36884,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 259078, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 277682, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 290363, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 303785, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 317662, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 332491, Account ID: 1129, Amount: 36884,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 348159, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 363913, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 380428, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 397433, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 415130, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 434108, Account ID: 1129, Amount: 36884,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 459367, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 488007, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 507432, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 528133, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 549178, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 571660, Account ID: 1129, Amount: 36884,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 594991, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 617565, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 640644, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 664159, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 688194, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 713598, Account ID: 1129, Amount: 36884,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 746838, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 783612, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 807909, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
Transaction ID: 833245, Account ID: 1129, Amount: 24589,00, Type: Credit, Operation: Credit in Cash 
